store_id,store_name,city,week,gmv,orders,placed,bad_orders,failed_orders,active_time,working_time,availability_observations,online_hours,scheduled_hours,availability_pct,bad_order_rate_pct,failed_order_rate_pct,elapsed_days,gmv_weekly_rr,orders_weekly_rr,complete_week,currency
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-06-01,378.35629740212823,34,42,7,8,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,20.59,19.05,7,378.36,34.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-06-08,434.9532332424757,33,34,1,1,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,3.03,2.94,7,434.95,33.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-06-15,301.1668403010782,28,28,6,0,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,21.43,0.0,7,301.17,28.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-06-22,213.9017027785473,18,18,2,0,4907.4,4907.4,7,81.79,81.79,100.0,11.11,0.0,7,213.9,18.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-06-29,297.9983221685383,28,28,4,0,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,14.29,0.0,7,298.0,28.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-07-06,400.27493581821244,31,34,1,3,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,3.23,8.82,7,400.27,31.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-07-13,708.9697338314858,46,49,5,3,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,10.87,6.12,7,708.97,46.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-07-20,657.5212911808954,53,60,6,7,4906.9,4906.9,7,81.7817,81.7817,100.0,11.32,11.67,7,657.52,53.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-07-27,891.8957600784763,48,48,3,0,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,6.25,0.0,7,891.9,48.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-08-03,1124.1534855103766,66,68,5,2,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,7.58,2.94,7,1124.15,66.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-08-10,1287.4013807770298,83,87,11,4,4906.45,4906.45,7,81.7742,81.7742,100.0,13.25,4.6,7,1287.4,83.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-08-17,1565.0466765403903,104,107,19,3,4906.35,4906.35,7,81.7725,81.7725,100.0,18.27,2.8,7,1565.05,104.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-08-24,1222.9329260201273,73,80,15,7,3055.3,4907.216666666667,7,50.9217,81.7869,62.26,20.55,8.75,7,1222.93,73.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-08-31,1461.2393293649902,77,125,27,48,2787.016666666667,4907.7,7,46.4503,81.795,56.79,35.06,38.4,7,1461.24,77.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-09-07,537.6002319938272,32,40,11,8,2670.366666666667,4906.5,7,44.5061,81.775,54.43,34.38,20.0,7,537.6,32.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-09-14,400.8924908943673,26,33,2,7,2904.2333658854163,4907.133333333333,7,48.4039,81.7856,59.18,7.69,21.21,7,400.89,26.0,True,EUR
198953,"VARUS, пр. Олександра Поля, 104",Dnipro,2026-09-21,224.91219632546012,13,14,3,1,1402.3,1402.3,2,23.3717,23.3717,100.0,23.08,7.14,2,787.19,45.5,False,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-06-01,457.5792232099297,43,44,7,1,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,16.28,2.27,7,457.58,43.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-06-08,548.0540712030746,44,46,3,2,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,6.82,4.35,7,548.05,44.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-06-15,364.40823152743343,33,35,9,2,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,27.27,5.71,7,364.41,33.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-06-22,484.5397800017296,45,45,0,0,4907.4,4907.4,7,81.79,81.79,100.0,0.0,0.0,7,484.54,45.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-06-29,656.9047292366121,54,54,0,0,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,0.0,0.0,7,656.9,54.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-07-06,890.930623170531,56,56,4,0,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,7.14,0.0,7,890.93,56.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-07-13,748.1189513977462,58,58,3,0,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,5.17,0.0,7,748.12,58.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-07-20,564.5809756364217,53,53,2,0,4906.9,4906.9,7,81.7817,81.7817,100.0,3.77,0.0,7,564.58,53.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-07-27,726.1273140004379,58,58,2,0,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,3.45,0.0,7,726.13,58.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-08-03,1039.0960047150686,78,78,5,0,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,6.41,0.0,7,1039.1,78.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-08-10,1791.9835550235337,132,136,15,4,4906.45,4906.45,7,81.7742,81.7742,100.0,11.36,2.94,7,1791.98,132.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-08-17,1220.8793396010262,95,97,4,2,4906.35,4906.35,7,81.7725,81.7725,100.0,4.21,2.06,7,1220.88,95.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-08-24,519.7805157004441,39,52,2,13,2603.8833333333337,4907.216666666667,7,43.3981,81.7869,53.06,5.13,25.0,7,519.78,39.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-08-31,1149.3376444558423,89,92,7,3,3956.0333333333333,4907.7,7,65.9339,81.795,80.61,7.87,3.26,7,1149.34,89.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-09-07,1210.4327425853132,95,100,9,5,4906.5,4906.5,7,81.775,81.775,100.0,9.47,5.0,7,1210.43,95.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-09-14,1080.6437798809116,84,85,1,1,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,1.19,1.18,7,1080.64,84.0,True,EUR
200348,"VARUS, вул.Київська 239",Brovary,2026-09-21,359.1963510814966,26,29,3,3,1402.3,1402.3,2,23.3717,23.3717,100.0,11.54,10.34,2,1257.19,91.0,False,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-06-01,62.03474268851059,3,4,1,1,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,33.33,25.0,7,62.03,3.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-06-08,124.61371790087009,7,7,0,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,0.0,0.0,7,124.61,7.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-06-15,93.92525293607454,4,6,1,2,4905.283333333333,4905.283333333333,7,81.7547,81.7547,100.0,25.0,33.33,7,93.93,4.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-06-22,90.00609966740907,6,6,0,0,4906.4,4906.4,7,81.7733,81.7733,100.0,0.0,0.0,7,90.01,6.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-06-29,63.392729495305375,6,6,0,0,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,0.0,0.0,7,63.39,6.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-07-06,97.1195088458587,6,7,0,1,2997.133333333333,4907.016666666666,7,49.9522,81.7836,61.08,0.0,14.29,7,97.12,6.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-07-13,80.58724392801662,5,6,1,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,20.0,16.67,7,80.59,5.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-07-20,73.93322469203122,8,8,2,0,4904.9,4904.9,7,81.7483,81.7483,100.0,25.0,0.0,7,73.93,8.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-07-27,149.4355337429222,8,8,0,0,4906.716666666667,4906.716666666667,7,81.7786,81.7786,100.0,0.0,0.0,7,149.44,8.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-08-03,426.6112768259884,27,27,0,0,4905.166666666667,4905.166666666667,7,81.7528,81.7528,100.0,0.0,0.0,7,426.61,27.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-08-10,561.3018448630348,36,39,0,3,4906.45,4906.45,7,81.7742,81.7742,100.0,0.0,7.69,7,561.3,36.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-08-17,395.42063702804785,26,26,3,0,4905.35,4905.35,7,81.7558,81.7558,100.0,11.54,0.0,7,395.42,26.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-08-24,219.0467284625954,20,20,5,0,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,25.0,0.0,7,219.05,20.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-08-31,788.6176081177148,39,40,5,1,4907.7,4907.7,7,81.795,81.795,100.0,12.82,2.5,7,788.62,39.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-09-07,583.9887684244222,43,43,7,0,4906.5,4906.5,7,81.775,81.775,100.0,16.28,0.0,7,583.99,43.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-09-14,276.1454086280408,22,22,4,0,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,18.18,0.0,7,276.15,22.0,True,EUR
200349,"VARUS, вул.Дніпровская 1",Vyshhorod,2026-09-21,87.17318304085896,8,11,1,3,1402.3,1402.3,2,23.3717,23.3717,100.0,12.5,27.27,2,305.11,28.0,False,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-06-01,952.9938957569225,62,64,23,2,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,37.1,3.12,7,952.99,62.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-06-08,1664.4315871439244,105,107,27,2,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,25.71,1.87,7,1664.43,105.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-06-15,3621.4010746588497,207,219,22,12,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,10.63,5.48,7,3621.4,207.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-06-22,847.7582975100589,51,58,8,7,4907.4,4907.4,7,81.79,81.79,100.0,15.69,12.07,7,847.76,51.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-06-29,841.6776476017895,58,62,6,4,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,10.34,6.45,7,841.68,58.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-07-06,640.6898631940678,46,51,8,5,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,17.39,9.8,7,640.69,46.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-07-13,1071.583776091058,57,68,11,11,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,19.3,16.18,7,1071.58,57.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-07-20,1445.2163780892483,87,95,19,8,4906.9,4906.9,7,81.7817,81.7817,100.0,21.84,8.42,7,1445.22,87.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-07-27,1226.785660626636,67,70,12,3,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,17.91,4.29,7,1226.79,67.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-08-03,973.7269340303764,61,63,11,2,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,18.03,3.17,7,973.73,61.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-08-10,439.1237041150775,32,35,13,3,4891.416666666666,4906.366666666667,7,81.5236,81.7728,99.7,40.62,8.57,7,439.12,32.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-08-17,0.0,0,0,0,0,4906.35,4906.35,7,81.7725,81.7725,100.0,,,7,0.0,0.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-08-24,0.0,0,0,0,0,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,,,7,0.0,0.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-08-31,593.6980515465895,34,76,12,42,3823.016666666667,4907.7,7,63.7169,81.795,77.9,35.29,55.26,7,593.7,34.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-09-07,662.8865204688155,38,58,16,20,2246.7999999999997,3008.516666666667,7,37.4467,50.1419,74.68,42.11,34.48,7,662.89,38.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-09-14,0.0,0,0,0,0,0.0,0.0,7,0.0,0.0,,,,7,0.0,0.0,True,EUR
200350,"VARUS, вул.Глинки 2",Dnipro,2026-09-21,0.0,0,0,0,0,0.0,0.0,2,0.0,0.0,,,,2,0.0,0.0,False,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-06-01,595.8413960318867,45,48,9,3,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,20.0,6.25,7,595.84,45.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-06-08,549.1442594903978,47,48,10,1,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,21.28,2.08,7,549.14,47.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-06-15,358.235522269225,31,40,6,9,4526.566666666667,4906.283333333333,7,75.4428,81.7714,92.26,19.35,22.5,7,358.24,31.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-06-22,448.3428539443082,35,36,8,1,4907.4,4907.4,7,81.79,81.79,100.0,22.86,2.78,7,448.34,35.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-06-29,765.9116912990216,55,56,18,1,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,32.73,1.79,7,765.91,55.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-07-06,618.8668992299955,39,48,22,9,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,56.41,18.75,7,618.87,39.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-07-13,615.9009920385926,40,46,6,6,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,15.0,13.04,7,615.9,40.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-07-20,669.8962836000825,41,46,4,5,4906.9,4906.9,7,81.7817,81.7817,100.0,9.76,10.87,7,669.9,41.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-07-27,967.4652825480913,57,61,7,4,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,12.28,6.56,7,967.47,57.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-08-03,1067.1578888724407,71,80,6,9,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,8.45,11.25,7,1067.16,71.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-08-10,493.7752846925372,33,36,10,3,4797.883333333333,4906.45,7,79.9647,81.7742,97.79,30.3,8.33,7,493.78,33.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-08-17,0.0,0,0,0,0,4906.35,4906.35,7,81.7725,81.7725,100.0,,,7,0.0,0.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-08-24,69.83655258816688,4,21,2,17,1908.25,4907.216666666667,7,31.8042,81.7869,38.89,50.0,80.95,7,69.84,4.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-08-31,122.24861014573257,7,38,0,31,1761.9333333333334,4907.7,7,29.3656,81.795,35.9,0.0,81.58,7,122.25,7.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-09-07,162.5407364022053,11,20,5,9,1872.583341471354,3606.5,7,31.2097,60.1083,51.92,45.45,45.0,7,162.54,11.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-09-14,33.59980693863388,4,4,0,0,434.4166666666667,1022.0,7,7.2403,17.0333,42.51,0.0,0.0,7,33.6,4.0,True,EUR
200351,"VARUS, вул. Паникахи 15",Dnipro,2026-09-21,61.21118568478242,6,6,0,0,1402.3,1402.3,2,23.3717,23.3717,100.0,0.0,0.0,2,214.24,21.0,False,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-06-01,0.0,0,0,0,0,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-06-08,0.0,0,0,0,0,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-06-15,0.0,0,0,0,0,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-06-22,0.0,0,0,0,0,4907.4,4907.4,7,81.79,81.79,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-06-29,0.0,0,0,0,0,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-07-06,0.0,0,0,0,0,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-07-13,0.0,0,0,0,0,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-07-20,0.0,0,0,0,0,4906.9,4906.9,7,81.7817,81.7817,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-07-27,0.0,0,0,0,0,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-08-03,0.0,0,0,0,0,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-08-10,0.0,0,0,0,0,4906.45,4906.45,7,81.7742,81.7742,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-08-17,0.0,0,0,0,0,4906.35,4906.35,7,81.7725,81.7725,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-08-24,0.0,0,0,0,0,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-08-31,0.0,0,0,0,0,4907.7,4907.7,7,81.795,81.795,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-09-07,0.0,0,0,0,0,4906.5,4906.5,7,81.775,81.775,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-09-14,0.0,0,0,0,0,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,,,7,0.0,0.0,True,EUR
200352,"VARUS, вул.20річчя Перемоги  43Д",Dnipro,2026-09-21,0.0,0,0,0,0,1402.3,1402.3,2,23.3717,23.3717,100.0,,,2,0.0,0.0,False,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-06-01,238.26385276275795,26,28,4,2,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,15.38,7.14,7,238.26,26.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-06-08,266.8529548186397,24,28,6,4,3999.4166666666665,4906.766666666666,7,66.6569,81.7794,81.51,25.0,14.29,7,266.85,24.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-06-15,393.51226072098234,31,32,4,1,4906.283333333333,4906.283333333333,7,81.7714,81.7714,100.0,12.9,3.12,7,393.51,31.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-06-22,537.0117261246411,39,42,3,3,4907.4,4907.4,7,81.79,81.79,100.0,7.69,7.14,7,537.01,39.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-06-29,345.787042582263,30,36,7,6,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,23.33,16.67,7,345.79,30.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-07-06,458.55759599281777,32,32,2,0,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,6.25,0.0,7,458.56,32.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-07-13,296.6242833648929,26,27,1,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,3.85,3.7,7,296.62,26.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-07-20,378.06756452866654,29,29,2,0,4906.9,4906.9,7,81.7817,81.7817,100.0,6.9,0.0,7,378.07,29.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-07-27,469.3913839325576,32,35,4,3,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,12.5,8.57,7,469.39,32.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-08-03,623.2978059917364,42,45,8,3,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,19.05,6.67,7,623.3,42.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-08-10,1133.9288896165722,88,93,8,5,4906.45,4906.45,7,81.7742,81.7742,100.0,9.09,5.38,7,1133.93,88.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-08-17,518.1194481984983,40,41,4,1,4906.35,4906.35,7,81.7725,81.7725,100.0,10.0,2.44,7,518.12,40.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-08-24,540.718585374178,44,48,1,4,4907.216666666667,4907.216666666667,7,81.7869,81.7869,100.0,2.27,8.33,7,540.72,44.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-08-31,764.2476814881468,57,68,8,11,4907.7,4907.7,7,81.795,81.795,100.0,14.04,16.18,7,764.25,57.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-09-07,682.6542262863836,49,54,5,5,4906.5,4906.5,7,81.775,81.775,100.0,10.2,9.26,7,682.65,49.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-09-14,416.37804331533204,34,34,4,0,4907.133333333333,4907.133333333333,7,81.7856,81.7856,100.0,11.76,0.0,7,416.38,34.0,True,EUR
200353,"VARUS, вул.Коммунарівська буд. 8",Dnipro,2026-09-21,142.07095141499957,9,9,1,0,1402.3,1402.3,2,23.3717,23.3717,100.0,11.11,0.0,2,497.25,31.5,False,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-06-01,665.7419464048747,49,54,8,5,4906.233333333334,4906.233333333334,7,81.7706,81.7706,100.0,16.33,9.26,7,665.74,49.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-06-08,395.5174810197416,32,35,7,3,4906.766666666666,4906.766666666666,7,81.7794,81.7794,100.0,21.88,8.57,7,395.52,32.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-06-15,1220.450869269947,78,85,10,7,4521.6,4906.283333333333,7,75.36,81.7714,92.16,12.82,8.24,7,1220.45,78.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-06-22,606.4220946429089,45,50,6,5,4907.4,4907.4,7,81.79,81.79,100.0,13.33,10.0,7,606.42,45.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-06-29,715.023912313832,50,52,14,2,4907.333333333333,4907.333333333333,7,81.7889,81.7889,100.0,28.0,3.85,7,715.02,50.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-07-06,901.0117007864452,62,72,17,10,4907.016666666666,4907.016666666666,7,81.7836,81.7836,100.0,27.42,13.89,7,901.01,62.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-07-13,912.1560766323238,59,60,13,1,4906.866666666667,4906.866666666667,7,81.7811,81.7811,100.0,22.03,1.67,7,912.16,59.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-07-20,1230.7137997016252,76,83,7,7,4906.9,4906.9,7,81.7817,81.7817,100.0,9.21,8.43,7,1230.71,76.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-07-27,1284.2534756275995,82,85,5,3,4907.716666666667,4907.716666666667,7,81.7953,81.7953,100.0,6.1,3.53,7,1284.25,82.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-08-03,1423.3273425001096,86,95,11,9,4907.166666666667,4907.166666666667,7,81.7861,81.7861,100.0,12.79,9.47,7,1423.33,86.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-08-10,2236.5257896859575,129,137,12,8,4906.45,4906.45,7,81.7742,81.7742,100.0,9.3,5.84,7,2236.53,129.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-08-17,2445.329256112498,129,140,14,11,4906.35,4906.35,7,81.7725,81.7725,100.0,10.85,7.86,7,2445.33,129.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-08-24,1394.5895325921658,85,89,10,4,3230.3166666666666,4907.216666666667,7,53.8386,81.7869,65.83,11.76,4.49,7,1394.59,85.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-08-31,1152.1346600988745,61,78,9,17,2157.05,4907.7,7,35.9508,81.795,43.95,14.75,21.79,7,1152.13,61.0,True,EUR
200354,"VARUS, вул.Калиновая 9А",Dnipro,2026-09-07,812.7115001484931,48,55,4,7,4657.916666666667,4906.5,7,77.6319,81.775,94.93,8.33,12.73,7,812.71,48.0,True,EUR
